"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"mkWCHtt0cmw","an Idemili North Local Government Area",3,NA,NA,"an Anambra state","an Idemili North Local Government Area"
"GRJR80tAACR","an Idemili South Local Government Area",3,NA,NA,"an Anambra state","an Idemili South Local Government Area"
"Oc0CsckdG6w","an Ihiala Local Government Area",3,NA,NA,"an Anambra state","an Ihiala Local Government Area"
"myFehhoZraL","an Njikoka Local Government Area",3,NA,NA,"an Anambra state","an Njikoka Local Government Area"
"VhQ9XNIC1YF","an Nnewi North Local Government Area",3,NA,NA,"an Anambra state","an Nnewi North Local Government Area"
"Nk6Zp0MHp87","an Nnewi South Local Government Area",3,NA,NA,"an Anambra state","an Nnewi South Local Government Area"
"kIIc6z1MTiT","an Ogbaru Local Government Area",3,NA,NA,"an Anambra state","an Ogbaru Local Government Area"
"LOymDyfJtxx","an Onitsha North Local Government Area",3,NA,NA,"an Anambra state","an Onitsha North Local Government Area"
"RNxEQZTdN6y","an Onitsha South Local Government Area",3,NA,NA,"an Anambra state","an Onitsha South Local Government Area"
"YqiVViq60lt","an Orumba North Local Government Area",3,NA,NA,"an Anambra state","an Orumba North Local Government Area"
"Lf4lWFshJs4","an Orumba South Local Government Area",3,NA,NA,"an Anambra state","an Orumba South Local Government Area"
"zclzKDIkAYR","an Oyi Local Government Area",3,NA,NA,"an Anambra state","an Oyi Local Government Area"
"v3GUZsQb0Un","ba Alkaleri Local Government Area",3,NA,NA,"ba Bauchi State","ba Alkaleri Local Government Area"
"c8JDsLKbFBR","ba Bauchi Local Government Area",3,NA,NA,"ba Bauchi State","ba Bauchi Local Government Area"
"ziJ3yxfgb3m","ba Bauchi State",2,NA,NA,"ba Bauchi State",NA
"notdTGbsKLX","ba Bogoro Local Government Area",3,NA,NA,"ba Bauchi State","ba Bogoro Local Government Area"
"guLLcevRGdK","ba Dambam Local Government Area",3,NA,NA,"ba Bauchi State","ba Dambam Local Government Area"
"kSyEE6ut2en","ba Darazo Local Government Area",3,NA,NA,"ba Bauchi State","ba Darazo Local Government Area"
"WqHLYB673fH","ba Dass Local Government Area",3,NA,NA,"ba Bauchi State","ba Dass Local Government Area"
"G9oXC1A26tX","ba Gamawa Local Government Area",3,NA,NA,"ba Bauchi State","ba Gamawa Local Government Area"
"iMIRFfrdgQM","ba Ganjuwa Local Government Area",3,NA,NA,"ba Bauchi State","ba Ganjuwa Local Government Area"
"G7oLibKGcIG","ba Giade Local Government Area",3,NA,NA,"ba Bauchi State","ba Giade Local Government Area"
"W8AHKgEFoS0","ba Itas/Gadau Local Government Area",3,NA,NA,"ba Bauchi State","ba Itas/Gadau Local Government Area"
"O0Lq1m0a0KS","ba Jama'are Local Government Area",3,NA,NA,"ba Bauchi State","ba Jama'are Local Government Area"
"g8mqPshZTIb","ba Katagum Local Government Area",3,NA,NA,"ba Bauchi State","ba Katagum Local Government Area"
"eKQiMUBtDb7","ba Kirfi Local Government Area",3,NA,NA,"ba Bauchi State","ba Kirfi Local Government Area"
"eACbQ5aruhW","ba Misau Local Government Area",3,NA,NA,"ba Bauchi State","ba Misau Local Government Area"
"DWhH6AQSCsj","ba Ningi Local Government Area",3,NA,NA,"ba Bauchi State","ba Ningi Local Government Area"
"CqzyFbSzhJn","ba Tafawa-Balewa Local Government Area",3,NA,NA,"ba Bauchi State","ba Tafawa-Balewa Local Government Area"
"MVIVSuywQVu","ba Toro Local Government Area",3,NA,NA,"ba Bauchi State","ba Toro Local Government Area"
"lkOqJRpJNWN","ba Warji Local Government Area",3,NA,NA,"ba Bauchi State","ba Warji Local Government Area"
"DOz124ajI0p","ba Zaki Local Government Area",3,NA,NA,"ba Bauchi State","ba Zaki Local Government Area"
"R6mcmVN1GJD","be Ado Local Government Area",3,NA,NA,"be Benue State","be Ado Local Government Area"
"NU5b5JHDyoj","be Agatu Local Government Area",3,NA,NA,"be Benue State","be Agatu Local Government Area"
"z9HdEaKEpsg","be Apa Local Government Area",3,NA,NA,"be Benue State","be Apa Local Government Area"
"MXrZyuS9E7A","be Benue State",2,NA,NA,"be Benue State",NA
"YeiyHttkjGy","be Buruku Local Government Area",3,NA,NA,"be Benue State","be Buruku Local Government Area"
"XkAgF2SCYLI","be Gboko Local Government Area",3,NA,NA,"be Benue State","be Gboko Local Government Area"
"l1FzCRjKHOg","be Guma Local Government Area",3,NA,NA,"be Benue State","be Guma Local Government Area"
"eWlGoLbfLr7","be Gwer East Local Government Area",3,NA,NA,"be Benue State","be Gwer East Local Government Area"
"cZxafI86D2Y","be Gwer West Local Government Area",3,NA,NA,"be Benue State","be Gwer West Local Government Area"
"AL7eUjryxNi","be Katsina-Ala Local Government Area",3,NA,NA,"be Benue State","be Katsina-Ala Local Government Area"
"KUYwdQS66vH","be Konshisha Local Government Area",3,NA,NA,"be Benue State","be Konshisha Local Government Area"
"raMi3uSwcqz","be Kwande Local Government Area",3,NA,NA,"be Benue State","be Kwande Local Government Area"
"MgmX3e0u0CY","be Logo Local Government Area",3,NA,NA,"be Benue State","be Logo Local Government Area"
"qXeCZBlULbN","be Makurdi Local Government Area",3,NA,NA,"be Benue State","be Makurdi Local Government Area"
"AhMtxuQDl0d","be Obi Local Government Area",3,NA,NA,"be Benue State","be Obi Local Government Area"
"gnuDlIMv2na","be Ogbadibo Local Government Area",3,NA,NA,"be Benue State","be Ogbadibo Local Government Area"
"yVy6pUvXxvU","be Ohimini Local Government Area",3,NA,NA,"be Benue State","be Ohimini Local Government Area"
"tOZbj1G5WhA","be Oju Local Government Area",3,NA,NA,"be Benue State","be Oju Local Government Area"
"Po7gAwTAK3M","be Okpokwu Local Government Area",3,NA,NA,"be Benue State","be Okpokwu Local Government Area"
"NOzrBbK5XWV","be Otukpo Local Government Area",3,NA,NA,"be Benue State","be Otukpo Local Government Area"
"wQdK2eUxycm","be Tarka Local Government Area",3,NA,NA,"be Benue State","be Tarka Local Government Area"
"mGqDapo7wKU","be Ukum Local Government Area",3,NA,NA,"be Benue State","be Ukum Local Government Area"
