facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
a01gDo4KauR,MOH - Uganda,North Buganda,Luwero District,Luwero DLG
a01R1qs6SXL,MOH - Uganda,Bunyoro,Kagadi District,Kagadi DLG
a0J3yqmfIkU,MOH - Uganda,Bunyoro,Masindi District,Masindi Municipality
a0KEPL0qPbZ,MOH - Uganda,Lango,Lira District,Lira DLG
A0KeWapELXA,MOH - Uganda,South Buganda,Wakiso District,Makindye Ssabagabo Municipality
a0NjFSCY24s,MOH - Uganda,Bunyoro,Kikuube District,Kikuube DLG
a0plh70j00D,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
a0QW5pnaP7V,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a0QZylgrS1T,MOH - Uganda,Lango,Kole District,Kole DLG
a0Tgsf83fGB,MOH - Uganda,Tooro,Bunyangabu District,Bunyangabu DLG
a0z9K7i9jtg,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a0zKrkhl5M6,MOH - Uganda,Acholi,Lamwo District,Lamwo DLG
a14sgIjcCoT,MOH - Uganda,Busoga,Luuka District,Luuka DLG
A15NLokfXbV,MOH - Uganda,Bugisu,Kween District,Kween DLG
a1C0sK4I6RS,MOH - Uganda,Busoga,Mayuge District,Mayuge DLG
a1DNpYv02JK,MOH - Uganda,West Nile,Pakwach District,Pakwach DLG
a1FeQgM4hAI,MOH - Uganda,Ankole,Ntungamo District,Ntungamo DLG
a1H4RSyoXOj,MOH - Uganda,Tooro,Kyegegwa District,Kyegegwa DLG
a1OVdGUzoJ4,MOH - Uganda,Busoga,Bugiri District,Bugiri DLG
a1QYwgYBhMH,MOH - Uganda,Ankole,Bushenyi District,Bushenyi-Ishaka Municipality
a1SMwlwzCg2,MOH - Uganda,North Buganda,Mityana District,Mityana Municipality
a1y6GK9Otxa,MOH - Uganda,Bugisu,Mbale City,Mbale City Council
a24jrqnkYhl,MOH - Uganda,South Buganda,Rakai District,Rakai DLG
a24QnrChTZk,MOH - Uganda,North Buganda,Kayunga District,Kayunga DLG
a2a7qNyJg9j,MOH - Uganda,Acholi,Amuru District,Amuru DLG
a2d3lpVigxP,MOH - Uganda,Busoga,Bugiri District,Bugiri DLG
a2f5Tp30jB1,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a2Hci1a9rkt,MOH - Uganda,South Buganda,Lwengo District,Lwengo DLG
a2l9vpRshsu,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a2LroN27znu,MOH - Uganda,Tooro,Kyenjojo District,Kyenjojo DLG
a2ni5Mkycdn,MOH - Uganda,South Buganda,Wakiso District,Kira Municipality
A2O80pDOSGq,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a2qHaeZjibn,MOH - Uganda,Tooro,Kasese District,Kasese DLG
a2QsHEdaDRk,MOH - Uganda,North Buganda,Kayunga District,Kayunga DLG
a2SrdhMZZWN,MOH - Uganda,Tooro,Kyegegwa District,Kyegegwa DLG
a2uEOCNlnnx,MOH - Uganda,Tooro,Kabarole District,Kabarole DLG
a3CefBcMInT,MOH - Uganda,Bunyoro,Hoima City,Hoima City Council
a3f7BmwY4kL,MOH - Uganda,Teso,Serere District,Serere DLG
a3HP4aNtOMO,MOH - Uganda,Tooro,Kamwenge District,Kamwenge DLG
a3I7ERPzRts,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a3IHqWtJhGR,MOH - Uganda,Ankole,Rwampara District,Rwampara DLG
a3KGKqpABTy,MOH - Uganda,North Buganda,Mityana District,Mityana DLG
a3m0qvTckjd,MOH - Uganda,Tooro,Kasese District,Kasese DLG
a3olK5bCOw7,MOH - Uganda,Bugisu,Kween District,Kween DLG
a3qhORZNhaG,MOH - Uganda,Bugisu,Sironko District,Sironko DLG
a3qKoIZXK3t,MOH - Uganda,Bunyoro,Kiryandongo District,Kiryandongo DLG
a3rqRkgOyEV,MOH - Uganda,Bugisu,Mbale City,Mbale City Council
a3vnsnqyRdA,MOH - Uganda,Tooro,Bunyangabu District,Bunyangabu DLG
a4070sNyyVO,MOH - Uganda,Teso,Soroti District,Soroti DLG
a43TDTTSs0d,MOH - Uganda,South Buganda,Wakiso District,Kira Municipality
a44ThMBCFdi,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a47xmIDwZrm,MOH - Uganda,North Buganda,Kayunga District,Kayunga DLG
a496gnJrej8,MOH - Uganda,Karamoja,Napak District,Napak DLG
a4Cp1oW19Lo,MOH - Uganda,Teso,Amuria District,Amuria DLG
a4dl1FKIVQJ,MOH - Uganda,Bunyoro,Masindi District,Masindi Municipality
A4g2J49bMOr,MOH - Uganda,West Nile,Yumbe District,Yumbe DLG
a4iNJz4Oanu,MOH - Uganda,Kampala,Kampala District,Kampala City Council
A4pdFqJLCLN,MOH - Uganda,South Buganda,Wakiso District,Makindye Ssabagabo Municipality
a4QdFgngSuD,MOH - Uganda,North Buganda,Luwero District,Luwero DLG
a4QeS81YJ8z,MOH - Uganda,Acholi,Amuru District,Amuru DLG
a4qvKbfSybp,MOH - Uganda,Busoga,Namayingo District,Namayingo DLG
a4SedC8Ix2O,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
A4szRIn3VJl,MOH - Uganda,Tooro,Kasese District,Kasese DLG
a4v12JJXmvL,MOH - Uganda,West Nile,Pakwach District,Pakwach DLG
a4WmbJQWIME,MOH - Uganda,Acholi,Lamwo District,Lamwo DLG
a4XwnsiRLu1,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
a57EGOXkq38,MOH - Uganda,West Nile,Nebbi District,Nebbi DLG
A5ai2sIyoNL,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
a5fXzlTo4jF,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a5gKNUmbFpx,MOH - Uganda,Bukedi,Tororo District,Tororo DLG
a5K7IVmM7zJ,MOH - Uganda,South Buganda,Rakai District,Rakai DLG
a5lQTv6RKkm,MOH - Uganda,South Buganda,Kalungu District,Kalungu DLG
a5M6FUk1emx,MOH - Uganda,Busoga,Jinja City,Jinja City Council
a5o7SXKEdum,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a5pTJ9dZfZV,MOH - Uganda,Acholi,Amuru District,Amuru DLG
a5qfzrlBmym,MOH - Uganda,Bunyoro,Kibaale District,Kibaale DLG
a5qrQiD8czZ,MOH - Uganda,Bugisu,Kween District,Kween DLG
A5sNBoMutHJ,MOH - Uganda,Bukedi,Pallisa District,Pallisa DLG
a5v8uyy8Rdt,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri Municipality
a5yQTBxG84r,MOH - Uganda,Ankole,Sheema District,Sheema Municipality
a5ZtR0WmDZT,MOH - Uganda,Bugisu,Bududa District,Bududa DLG
A65RNcqCzVl,MOH - Uganda,West Nile,Koboko District,Koboko Municipality
a671pOYElqv,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri Municipality
a680eATOSPd,MOH - Uganda,Kigezi,Kabale District,Kabale DLG
a6b9OQh6Y8L,MOH - Uganda,Kampala,Kampala District,Kampala City Council
A6BV9ZHsrkC,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a6c8cXzJtGP,MOH - Uganda,South Buganda,Mpigi District,Mpigi DLG
a6CCCxArlVG,MOH - Uganda,Ankole,Mbarara City,Mbarara City Council
a6dy90zDFD5,MOH - Uganda,Bukedi,Pallisa District,Pallisa DLG
a6G1rz13Unf,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a6h04I37hOu,MOH - Uganda,North Buganda,Kiboga District,Kiboga DLG
a6MbTUZ12aw,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a6mnx3ok5NB,MOH - Uganda,South Buganda,Mpigi District,Mpigi DLG
a6p3dWy4ce7,MOH - Uganda,North Buganda,Mukono District,Mukono DLG
A6P3WOAXDru,MOH - Uganda,Tooro,Ntoroko District,Ntoroko DLG
a6PK1wcKF3w,MOH - Uganda,North Buganda,Mityana District,Mityana DLG
A6pRqAKPNFH,MOH - Uganda,Bukedi,Budaka District,Budaka DLG
a6qaoH2Xzb1,MOH - Uganda,Busoga,Buyende District,Buyende DLG
a6QzsCZkXfX,MOH - Uganda,Busoga,Kaliro District,Kaliro DLG
a6UyqE2Tgjx,MOH - Uganda,West Nile,Nebbi District,Nebbi DLG
a6vIu9Hpl4r,MOH - Uganda,South Buganda,Wakiso District,Entebbe Municipality
A6ymxlGAArq,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a70yzIomvZL,MOH - Uganda,Karamoja,Moroto District,Moroto DLG
A7BAVMsywaQ,MOH - Uganda,South Buganda,Bukomansimbi District,Bukomansimbi DLG
a7DOzX5lSym,MOH - Uganda,South Buganda,Wakiso District,Nansana Municipality
a7fC0KrYZzK,MOH - Uganda,North Buganda,Kayunga District,Kayunga DLG
a7iTUfqFKUY,MOH - Uganda,Busoga,Kamuli District,Kamuli Municipality
a7lnM83DJGy,MOH - Uganda,Ankole,Ntungamo District,Ntungamo DLG
a7obyfFdJ8u,MOH - Uganda,South Buganda,Rakai District,Rakai DLG
a7ox67rTJZc,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a7pTM6VuAn9,MOH - Uganda,Busoga,Jinja City,Jinja City Council
a7PVBlWykhK,MOH - Uganda,Bukedi,Butaleja District,Butaleja DLG
a7rvaK12ZU1,MOH - Uganda,Bukedi,Budaka District,Budaka DLG
a7toXljFJe0,MOH - Uganda,Karamoja,Kotido District,Kotido Municipality
a7VqYp7reP4,MOH - Uganda,Ankole,Buhweju District,Buhweju DLG
A7WDW0s9eo3,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a8109gv7MMz,MOH - Uganda,Busoga,Bugiri District,Bugiri DLG
a82qNO5mmYT,MOH - Uganda,Karamoja,Nabilatuk District,Nabilatuk DLG
a8bCpZeym6p,MOH - Uganda,Ankole,Kiruhura District,Kiruhura DLG
A8E98vahuiC,MOH - Uganda,Bugisu,Sironko District,Sironko DLG
a8HZJttEnAD,MOH - Uganda,West Nile,Arua City,Arua City Council
a8ld81vad1S,MOH - Uganda,Tooro,Kyenjojo District,Kyenjojo DLG
a8NfqlGUC18,MOH - Uganda,West Nile,Adjumani District,Adjumani DLG
a8O66rvwfjC,MOH - Uganda,Bunyoro,Kakumiro District,Kakumiro DLG
a8QbPRBsQYq,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a8Qm23qwGwy,MOH - Uganda,Busoga,Iganga District,Iganga DLG
a8tT39ATFdn,MOH - Uganda,West Nile,Zombo District,Zombo DLG
a8uXeqmtFD9,MOH - Uganda,Teso,Amuria District,Amuria DLG
A8vURIvnH87,MOH - Uganda,South Buganda,Lyantonde District,Lyantonde DLG
A8wuDLj3rrh,MOH - Uganda,South Buganda,Wakiso District,Makindye Ssabagabo Municipality
a8xSlfCfK8l,MOH - Uganda,Tooro,Kasese District,Kasese DLG
a929G14p47c,MOH - Uganda,Bugisu,Mbale City,Mbale City Council
a93zYnWO0cT,MOH - Uganda,South Buganda,Butambala District,Butambala DLG
a956CpsUtNH,MOH - Uganda,Bunyoro,Kagadi District,Kagadi DLG
a9ai8OVQ4ET,MOH - Uganda,West Nile,Adjumani District,Adjumani DLG
a9bKfr5vZOt,MOH - Uganda,Kigezi,Kisoro District,Kisoro DLG
A9Bt9vywHbP,MOH - Uganda,Lango,Oyam District,Oyam DLG
a9CJLWAKwVY,MOH - Uganda,South Buganda,Wakiso District,Entebbe Municipality
a9fe7RYnAFV,MOH - Uganda,Bugisu,Sironko District,Sironko DLG
a9kj2m1N1UC,MOH - Uganda,Kampala,Kampala District,Kampala City Council
a9vGVj3Ftt9,MOH - Uganda,Ankole,Ntungamo District,Ntungamo DLG
A9XqEsqGtzC,MOH - Uganda,Ankole,Ntungamo District,Ntungamo Municipality
a9YZv6zCYxO,MOH - Uganda,West Nile,Madi-Okollo District,Madi-Okollo DLG
a9ZI6jNBqXx,MOH - Uganda,Acholi,Agago District,Agago DLG
a9zlZtyaFqP,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aa2fHwZinjk,MOH - Uganda,Busoga,Kamuli District,Kamuli DLG
aA2zaYJW1YT,MOH - Uganda,Busoga,Luuka District,Luuka DLG
aa3pe5ISanH,MOH - Uganda,Bugisu,Sironko District,Sironko DLG
AA6OLAa7sz9,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aA7oGfzZhoI,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aA83SCEbTMx,MOH - Uganda,South Buganda,Wakiso District,Kira Municipality
aA955wcOAKu,MOH - Uganda,South Buganda,Kyotera District,Kyotera DLG
aAAa6d3Ohyf,MOH - Uganda,Bukedi,Busia District,Busia Municipality
aaBfYtjLZ5g,MOH - Uganda,Karamoja,Nabilatuk District,Nabilatuk DLG
aaDoMV4GUYu,MOH - Uganda,North Buganda,Mityana District,Mityana DLG
AaEPI9rSAtc,MOH - Uganda,South Buganda,Kalangala District,Kalangala DLG
aaeTRZSYyGo,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aaEtUWpmosm,MOH - Uganda,Acholi,Omoro District,Omoro DLG
aAGEaiWfhhP,MOH - Uganda,Ankole,Mitooma District,Mitooma DLG
aagIwPHSkZ7,MOH - Uganda,North Buganda,Buikwe District,Lugazi Municipality
aaI3qQuFct4,MOH - Uganda,Bugisu,Mbale City,Mbale City Council
aaiUmxPgKxi,MOH - Uganda,South Buganda,Lyantonde District,Lyantonde DLG
aAkG4hwopIt,MOH - Uganda,Bunyoro,Hoima District,Hoima DLG
aaNmTnGylMb,MOH - Uganda,South Buganda,Kalangala District,Kalangala DLG
aAp3eCO5prG,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aaSuOBnSxYO,MOH - Uganda,North Buganda,Luwero District,Luwero DLG
aaTE4ka7UP4,MOH - Uganda,Bukedi,Kibuku District,Kibuku DLG
aAty2Voae5z,MOH - Uganda,South Buganda,Wakiso District,Makindye Ssabagabo Municipality
AaYhRxVIDDC,MOH - Uganda,Lango,Oyam District,Oyam DLG
aaylU8AkVhF,MOH - Uganda,Teso,Kaberamaido District,Kaberamaido DLG
AB05Zdfd4KF,MOH - Uganda,Busoga,Namayingo District,Namayingo DLG
ab2LdWmBmeS,MOH - Uganda,Busoga,Bugweri District,Bugweri DLG
AB3NV0mRYF7,MOH - Uganda,Karamoja,Amudat District,Amudat DLG
aB4KbCA8Uj6,MOH - Uganda,Ankole,Bushenyi District,Bushenyi-Ishaka Municipality
ab4OBBdke1q,MOH - Uganda,Lango,Oyam District,Oyam DLG
aB4YnvwOvMk,MOH - Uganda,Lango,Oyam District,Oyam DLG
aB5OmziUxLP,MOH - Uganda,Bugisu,Bududa District,Bududa DLG
aB5vYQeUHae,MOH - Uganda,Kampala,Kampala District,Kampala City Council
Ab89aosJCg9,MOH - Uganda,Ankole,Ntungamo District,Ntungamo DLG
aB8VPjofx5K,MOH - Uganda,North Buganda,Mukono District,Mukono DLG
Abbcooak8Lu,MOH - Uganda,South Buganda,Wakiso District,Nansana Municipality
abcJcH3EO75,MOH - Uganda,Teso,Soroti City,Soroti City Council
abEbootUSLF,MOH - Uganda,Bugisu,Bukwo District,Bukwo DLG
abg74s2NDzQ,MOH - Uganda,Busoga,Jinja District,Jinja DLG
aBge6oBIpUv,MOH - Uganda,West Nile,Yumbe District,Yumbe DLG
ABghkDkzEG5,MOH - Uganda,South Buganda,Mpigi District,Mpigi DLG
AbgTvK9gyhA,MOH - Uganda,Acholi,Gulu City,Gulu City Council
abHQOTY0rmo,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri DLG
abhWtHxtxlG,MOH - Uganda,North Buganda,Nakaseke District,Nakaseke DLG
aBicVbbaQ8B,MOH - Uganda,West Nile,Pakwach District,Pakwach DLG
aBir3f6laiu,MOH - Uganda,Bugisu,Kapchorwa District,Kapchorwa DLG
abkHUVGEtsI,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aBkmoTyWd0a,MOH - Uganda,Karamoja,Moroto District,Moroto DLG
abkrPoxTyG2,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri DLG
aBlXRikAjUY,MOH - Uganda,Bunyoro,Masindi District,Masindi DLG
abMk2o2JMM7,MOH - Uganda,Kampala,Kampala District,Kampala City Council
abnVpYy9659,MOH - Uganda,Bukedi,Tororo District,Tororo Municipality
aBoSV4asRji,MOH - Uganda,Tooro,Bunyangabu District,Bunyangabu DLG
aBPPyVGRNyh,MOH - Uganda,Busoga,Kamuli District,Kamuli DLG
aBQ2pcHhwqy,MOH - Uganda,North Buganda,Luwero District,Luwero DLG
AbQGl8CrhXH,MOH - Uganda,Acholi,Agago District,Agago DLG
aBqoslhNpz0,MOH - Uganda,Kampala,Kampala District,Kampala City Council
abtrhUk5vt2,MOH - Uganda,Kigezi,Rubanda District,Rubanda DLG
aBv04zld8qG,MOH - Uganda,Kampala,Kampala District,Kampala City Council
ABv45SiQmhO,MOH - Uganda,North Buganda,Mityana District,Mityana Municipality
abveCZqYGMd,MOH - Uganda,Bugisu,Namisindwa District,Namisindwa DLG
abvRm5Gf8UC,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aBYCE2FHh6g,MOH - Uganda,Teso,Bukedea District,Bukedea DLG
abyfkOlxO5i,MOH - Uganda,Bugisu,Kween District,Kween DLG
Abzyw3gTHdQ,MOH - Uganda,South Buganda,Gomba District,Gomba DLG
ac0AKXEU6Cz,MOH - Uganda,Acholi,Gulu City,Gulu City Council
aC295RRdALc,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aC2mZFiai78,MOH - Uganda,Karamoja,Karenga District,Karenga DLG
ac31WGDHgKG,MOH - Uganda,Kampala,Kampala District,Kampala City Council
ac4kdbslWxB,MOH - Uganda,Busoga,Mayuge District,Mayuge DLG
aC5VbJSkeFd,MOH - Uganda,Bukedi,Budaka District,Budaka DLG
aC6BO225r29,MOH - Uganda,South Buganda,Wakiso District,Kira Municipality
ac7OhvMEosK,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
ac9DA2VJVnk,MOH - Uganda,Lango,Dokolo District,Dokolo DLG
acBVtDN7cmd,MOH - Uganda,Lango,Alebtong District,Alebtong DLG
acC8VHGDhnu,MOH - Uganda,Tooro,Kyenjojo District,Kyenjojo DLG
ACckadqFYV7,MOH - Uganda,Tooro,Kamwenge District,Kamwenge DLG
aCDGd4r7ALx,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
ACeIX77jOBg,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri DLG
aCeYBPSHvrT,MOH - Uganda,Acholi,Pader District,Pader DLG
aCfdOhOH9ni,MOH - Uganda,Karamoja,Kotido District,Kotido Municipality
aCGaJx85MR6,MOH - Uganda,Karamoja,Abim District,Abim DLG
achC82olIo9,MOH - Uganda,North Buganda,Buikwe District,Lugazi Municipality
AcJBataZEgg,MOH - Uganda,Acholi,Kitgum District,Kitgum Municipality
acJji9Ruj5T,MOH - Uganda,North Buganda,Kiboga District,Kiboga DLG
aClaerhXk59,MOH - Uganda,North Buganda,Buikwe District,Buikwe DLG
AclAF5m6plv,MOH - Uganda,Ankole,Sheema District,Sheema DLG
aCpZQwWQhog,MOH - Uganda,Busoga,Jinja District,Jinja DLG
aCql1TMKcpb,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri DLG
acQwn1AZXQn,MOH - Uganda,Bukedi,Butaleja District,Butaleja DLG
AcsuT1hgBhT,MOH - Uganda,North Buganda,Nakaseke District,Nakaseke DLG
ACSxpJX5LxM,MOH - Uganda,Busoga,Mayuge District,Mayuge DLG
acTilIN9qRy,MOH - Uganda,West Nile,Maracha District,Maracha DLG
acuu3ktUO4t,MOH - Uganda,Ankole,Ntungamo District,Ntungamo DLG
acVWpFNPBT4,MOH - Uganda,Bunyoro,Masindi District,Masindi DLG
acXBQwyhVUi,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aCyvtsJITpe,MOH - Uganda,North Buganda,Mukono District,Mukono Municipality
acZImyCaeNM,MOH - Uganda,North Buganda,Mityana District,Mityana DLG
aczRbyTZuz8,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aCZRqIkW8s5,MOH - Uganda,Bugisu,Namisindwa District,Namisindwa DLG
aD1S6DBzHJV,MOH - Uganda,Lango,Lira City,Lira City Council
Ad2soe0ZZLP,MOH - Uganda,Tooro,Kamwenge District,Kamwenge DLG
adaEKqgk4SF,MOH - Uganda,Lango,Lira City,Lira City Council
aDb2aA9qRxt,MOH - Uganda,Tooro,Kasese District,Kasese DLG
ADB4cMlJP2q,MOH - Uganda,Busoga,Buyende District,Buyende DLG
adbEkXPw0Kk,MOH - Uganda,Kigezi,Kanungu District,Kanungu DLG
aDcEum2g6mY,MOH - Uganda,Ankole,Ibanda District,Ibanda DLG
adctmXQVM9M,MOH - Uganda,West Nile,Yumbe District,Yumbe DLG
ADDvxOPehhO,MOH - Uganda,Tooro,Kasese District,Kasese DLG
aDEsACuMGHZ,MOH - Uganda,Tooro,Kasese District,Kasese DLG
aDGztjb0S7j,MOH - Uganda,South Buganda,Butambala District,Butambala DLG
adH912aeJav,MOH - Uganda,North Buganda,Kiboga District,Kiboga DLG
ADhJXGIcCND,MOH - Uganda,South Buganda,Kalangala District,Kalangala DLG
adHTHcoRhrH,MOH - Uganda,Bunyoro,Masindi District,Masindi DLG
adi1kexjGfB,MOH - Uganda,Tooro,Kasese District,Kasese DLG
aDIY8RVC9J0,MOH - Uganda,Kigezi,Rukiga District,Rukiga DLG
aDj3EMWCw1G,MOH - Uganda,Ankole,Rwampara District,Rwampara DLG
aDJA0BBNSjf,MOH - Uganda,Busoga,Luuka District,Luuka DLG
aDLMbFOe62I,MOH - Uganda,West Nile,Zombo District,Zombo DLG
adM7g9zKNK5,MOH - Uganda,Bunyoro,Kibaale District,Kibaale DLG
adncZQdcSzE,MOH - Uganda,Ankole,Ibanda District,Ibanda Municipality
adofLhuj4HH,MOH - Uganda,North Buganda,Luwero District,Luwero DLG
adoijg0nE4u,MOH - Uganda,Bugisu,Namisindwa District,Namisindwa DLG
adP0T5wGv6D,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
aDq8sOcS9r6,MOH - Uganda,Bugisu,Mbale City,Mbale City Council
adrhWWGz3jT,MOH - Uganda,Karamoja,Kotido District,Kotido DLG
adW7QMFjyjd,MOH - Uganda,Busoga,Namutumba District,Namutumba DLG
adWpHWEb0fB,MOH - Uganda,West Nile,Adjumani District,Adjumani DLG
adwWHZXOk8h,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aDXI1it3psp,MOH - Uganda,Kampala,Kampala District,Kampala City Council
Adxinf4hk0o,MOH - Uganda,Busoga,Iganga District,Iganga DLG
aDXqJo50tE6,MOH - Uganda,Tooro,Kasese District,Kasese DLG
ADYVLN5f9vF,MOH - Uganda,Tooro,Bundibugyo District,Bundibugyo DLG
aE0Yzd3YZQ9,MOH - Uganda,Acholi,Gulu City,Gulu City Council
ae19RGdM9V8,MOH - Uganda,Kigezi,Rukiga District,Rukiga DLG
aE1Vh9TGsK2,MOH - Uganda,North Buganda,Mityana District,Mityana DLG
Ae5glj2M9zf,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
ae5vXlawbYh,MOH - Uganda,Bukedi,Tororo District,Tororo DLG
Ae8byorr2lF,MOH - Uganda,North Buganda,Kassanda District,Kassanda DLG
Ae8zVsIuHFC,MOH - Uganda,West Nile,Arua City,Arua City Council
ae9utp4C2Je,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aEAa6essoBR,MOH - Uganda,Bukedi,Budaka District,Budaka DLG
aeABk58kBXG,MOH - Uganda,Kampala,Kampala District,Kampala City Council
AEAY3lemaaR,MOH - Uganda,Tooro,Kasese District,Kasese DLG
AECp7SuwokS,MOH - Uganda,Teso,Amuria District,Amuria DLG
aEeuR1SAufp,MOH - Uganda,Kampala,Kampala District,Kampala City Council
AEfRAnnjHVl,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aEgy9oXwPLF,MOH - Uganda,Lango,Lira District,Lira DLG
AEHNScf4j7E,MOH - Uganda,Tooro,Bunyangabu District,Bunyangabu DLG
aekCLvuNCrj,MOH - Uganda,Ankole,Rwampara District,Rwampara DLG
aElqyBOYxsd,MOH - Uganda,Busoga,Iganga District,Iganga Municipality
aepoL4X75VF,MOH - Uganda,Teso,Soroti City,Soroti City Council
aErmLsCiOxa,MOH - Uganda,North Buganda,Luwero District,Luwero DLG
aerTdJxlEQh,MOH - Uganda,Ankole,Bushenyi District,Bushenyi DLG
aerv5mQOjdW,MOH - Uganda,West Nile,Pakwach District,Pakwach DLG
aes9vvQi4Df,MOH - Uganda,Lango,Oyam District,Oyam DLG
aeSag6SBi5P,MOH - Uganda,Ankole,Mitooma District,Mitooma DLG
aEStYD0dNAF,MOH - Uganda,Teso,Katakwi District,Katakwi DLG
aeuGMylOmSs,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri DLG
aEvCseBkEDr,MOH - Uganda,West Nile,Moyo District,Moyo DLG
aeWNPmn3Zrf,MOH - Uganda,South Buganda,Kalangala District,Kalangala DLG
aEYd4PTcYr9,MOH - Uganda,Busoga,Kaliro District,Kaliro DLG
aeZGyZJvaEG,MOH - Uganda,Busoga,Namutumba District,Namutumba DLG
AF3a7cvTQLu,MOH - Uganda,Bunyoro,Kikuube District,Kikuube DLG
af5069aqkdm,MOH - Uganda,Kampala,Kampala District,Kampala City Council
af64XPHH1TF,MOH - Uganda,South Buganda,Mpigi District,Mpigi DLG
aFasKwyj7DC,MOH - Uganda,Bukedi,Tororo District,Tororo Municipality
aFfcqWZq3Vy,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aFgrVHVDqoZ,MOH - Uganda,Acholi,Amuru District,Amuru DLG
afGTmR6EesS,MOH - Uganda,Acholi,Gulu City,Gulu City Council
afiNdCBSzsC,MOH - Uganda,Lango,Oyam District,Oyam DLG
afJ1tepzpak,MOH - Uganda,Tooro,Kyenjojo District,Kyenjojo DLG
afJ9NgYTYDa,MOH - Uganda,Acholi,Pader District,Pader DLG
AFKqTIeJAKr,MOH - Uganda,Bunyoro,Kagadi District,Kagadi DLG
aFlGqyWRQfr,MOH - Uganda,South Buganda,Wakiso District,Wakiso DLG
aFLv0Mbd84E,MOH - Uganda,West Nile,Moyo District,Moyo DLG
AfPTFLSjJiu,MOH - Uganda,Lango,Amolatar District,Amolatar DLG
afqb57VEJp3,MOH - Uganda,Kigezi,Rukiga District,Rukiga DLG
aFr56s147t5,MOH - Uganda,South Buganda,Rakai District,Rakai DLG
aFryEmWahsZ,MOH - Uganda,Ankole,Kiruhura District,Kiruhura DLG
aftkbrmt8wi,MOH - Uganda,Kampala,Kampala District,Kampala City Council
aFuRtjSdg4X,MOH - Uganda,North Buganda,Mityana District,Mityana DLG
afvG6pq13B1,MOH - Uganda,South Buganda,Wakiso District,Kira Municipality
afwQY9JMGN4,MOH - Uganda,Tooro,Ntoroko District,Ntoroko DLG
aFXkqZXMomP,MOH - Uganda,Bunyoro,Masindi District,Masindi Municipality
aFxXtxwMU7f,MOH - Uganda,North Buganda,Buikwe District,Buikwe DLG
afXyEtZ1a82,MOH - Uganda,Bugisu,Mbale City,Mbale City Council
afzGq7RpOTl,MOH - Uganda,North Buganda,Buvuma District,Buvuma DLG
aG1YMQc0jte,MOH - Uganda,Kigezi,Kabale District,Kabale DLG
aG2AogxcfRK,MOH - Uganda,Ankole,Ibanda District,Ibanda DLG
aG2h9UI08nA,MOH - Uganda,Kigezi,Rukungiri District,Rukungiri DLG
aG3pNEZqZdA,MOH - Uganda,Kampala,Kampala District,Kampala City Council
ag4c3yS7T5g,MOH - Uganda,Ankole,Mbarara City,Mbarara City Council
ag6oANQZEh6,MOH - Uganda,Bugisu,Sironko District,Sironko DLG
