"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"DFcltLEKLxj","it Aungba Zone de Santé",3,"545403","République Démocratique du Congo","it Ituri Province","it Aungba Zone de Santé"
"Uc3GqWS8C0w","it Bambu Zone de Santé",3,"545301","République Démocratique du Congo","it Ituri Province","it Bambu Zone de Santé"
"yS0pmMtanuT","it Biringi Zone de Santé",3,"545505","République Démocratique du Congo","it Ituri Province","it Biringi Zone de Santé"
"rLadlFjzCh7","it Boga Zone de Santé",3,"545101","République Démocratique du Congo","it Ituri Province","it Boga Zone de Santé"
"GPi6i83o7l6","it Bunia Zone de Santé",3,"545102","République Démocratique du Congo","it Ituri Province","it Bunia Zone de Santé"
"ApdB8z3Wrxt","it Damas Zone de Santé",3,"545302","République Démocratique du Congo","it Ituri Province","it Damas Zone de Santé"
"OIhgsXcZf6x","it Drodro Zone de Santé",3,"545303","République Démocratique du Congo","it Ituri Province","it Drodro Zone de Santé"
"FDNwbfrJhkA","it Fataki Zone de Santé",3,"545304","République Démocratique du Congo","it Ituri Province","it Fataki Zone de Santé"
"X8zFJ7DJlRD","it Gety Zone de Santé",3,"545103","République Démocratique du Congo","it Ituri Province","it Gety Zone de Santé"
"Q4cbnIAo10f","it Ituri Province",2,"54","République Démocratique du Congo","it Ituri Province",NA
"mgcXmrrvCZr","it Jiba Zone de Santé",3,"545305","République Démocratique du Congo","it Ituri Province","it Jiba Zone de Santé"
"SkEKQLSulmp","it Kambala Zone de Santé",3,"545404","République Démocratique du Congo","it Ituri Province","it Kambala Zone de Santé"
"sbyWSsdZ3tj","it Kilo Zone de Santé",3,"545306","République Démocratique du Congo","it Ituri Province","it Kilo Zone de Santé"
"i2mtQy4nTmD","it Komanda Zone de Santé",3,"545104","République Démocratique du Congo","it Ituri Province","it Komanda Zone de Santé"
"n1N4M95juaC","it Laybo Zone de Santé",3,"545506","République Démocratique du Congo","it Ituri Province","it Laybo Zone de Santé"
"K0KK2tBPIRA","it Linga Zone de Santé",3,"545307","République Démocratique du Congo","it Ituri Province","it Linga Zone de Santé"
"xGWcGHazqtw","it Lita Zone de Santé",3,"545308","République Démocratique du Congo","it Ituri Province","it Lita Zone de Santé"
"qqGoQGSp1Dw","it Logo Zone de Santé",3,"545405","République Démocratique du Congo","it Ituri Province","it Logo Zone de Santé"
"xp3Y1OXHZLj","it Lolwa Zone de Santé",3,"545202","République Démocratique du Congo","it Ituri Province","it Lolwa Zone de Santé"
"seNn0NUsKYn","it Mahagi Zone de Santé",3,"545401","République Démocratique du Congo","it Ituri Province","it Mahagi Zone de Santé"
"RjHZChl5gJQ","it Mambasa Zone de Santé",3,"545201","République Démocratique du Congo","it Ituri Province","it Mambasa Zone de Santé"
"YpXUkTbtAPA","it Mandima Zone de Santé",3,"545203","République Démocratique du Congo","it Ituri Province","it Mandima Zone de Santé"
"YTZmP8g33YJ","it Mangala Zone de Santé",3,"545309","République Démocratique du Congo","it Ituri Province","it Mangala Zone de Santé"
"nv8tx681Gjd","it Mongbwalu Zone de Santé",3,"545310","République Démocratique du Congo","it Ituri Province","it Mongbwalu Zone de Santé"
"tWlaqwSUheI","it Nia Nia Zone de Santé",3,"545204","République Démocratique du Congo","it Ituri Province","it Nia Nia Zone de Santé"
"TCE5waEW7Fi","it Nizi Zone de Santé",3,"545311","République Démocratique du Congo","it Ituri Province","it Nizi Zone de Santé"
"mGTaa8TFifO","it Nyankunde Zone de Santé",3,"545105","République Démocratique du Congo","it Ituri Province","it Nyankunde Zone de Santé"
"gyRgzU4sTgY","it Nyarambe Zone de Santé",3,"545406","République Démocratique du Congo","it Ituri Province","it Nyarambe Zone de Santé"
"hWMdKGgsAIz","it Rethy Zone de Santé",3,"545312","République Démocratique du Congo","it Ituri Province","it Rethy Zone de Santé"
"a2aJcbwnjoK","it Rimba Zone de Santé",3,"545407","République Démocratique du Congo","it Ituri Province","it Rimba Zone de Santé"
"vPxN2nZnBXK","it Rwampara Zone de Santé",3,"545106","République Démocratique du Congo","it Ituri Province","it Rwampara Zone de Santé"
"rhj4btTd3i0","it Tchomia Zone de Santé",3,"545313","République Démocratique du Congo","it Ituri Province","it Tchomia Zone de Santé"
"VGFWIr5Rx1D","kc Boko Kivulu Zone de Santé",3,"204101","République Démocratique du Congo","kc Kongo Central Province","kc Boko Kivulu Zone de Santé"
"vquecO03tD0","kc Boma Bungu Zone de Santé",3,"202401","République Démocratique du Congo","kc Kongo Central Province","kc Boma Bungu Zone de Santé"
"djWn21U4AVy","kc Boma Zone de Santé",3,"202101","République Démocratique du Congo","kc Kongo Central Province","kc Boma Zone de Santé"
"MjmIRJaAC1H","kc Gombe Matadi Zone de Santé",3,"204102","République Démocratique du Congo","kc Kongo Central Province","kc Gombe Matadi Zone de Santé"
"DD5m0lzETfF","kc Inga Zone de Santé",3,"203201","République Démocratique du Congo","kc Kongo Central Province","kc Inga Zone de Santé"
"bV04pTUIL8A","kc Kangu Zone de Santé",3,"203301","République Démocratique du Congo","kc Kongo Central Province","kc Kangu Zone de Santé"
"zuuFyMjjK7i","kc Kibunzi Zone de Santé",3,"204301","République Démocratique du Congo","kc Kongo Central Province","kc Kibunzi Zone de Santé"
"bBTWb8cD9Z3","kc Kimpangu Zone de Santé",3,"204103","République Démocratique du Congo","kc Kongo Central Province","kc Kimpangu Zone de Santé"
"XXKTLp8q7wJ","kc Kimpese Zone de Santé",3,"204201","République Démocratique du Congo","kc Kongo Central Province","kc Kimpese Zone de Santé"
