facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
loCtRsMNEmR,Niger,Tillaberi,DS Say,Commune Guéladjo
LOtFVpPWZ5u,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
LOU4oEsmmFr,Niger,Agadez,DS Arlit,HD Arlit
Lp4avqpouBC,Niger,Zinder,DS Magaria,Commune Wacha
LPdkwi6hLE4,Niger,Maradi,DS Guidan Roumdji,Commune Chadakori
LPumWjtQs8O,Niger,Tillaberi,DS Kollo,Commune Youri
LPUOb4GCEx4,Niger,Agadez,DS Agadez,Commune Agadez
lQ5Kr1pG15S,Niger,Maradi,DS Dakoro,Commune Adjekoria
lq8HMWJhqOb,Niger,Diffa,DS Diffa,Commune Chétimari
Lq920zaVb8y,Niger,Tillaberi,DS Say,Commune Tamou
LqfXCp7pcXA,Niger,Zinder,DS Mirriah,Commune Mirriah
lqh7TmRlOUF,Niger,Zinder,DS Goure,Commune Guidiguir
LqhwABaH5NU,Niger,Maradi,DS Guidan Roumdji,Commune Sae Saboua
lqpWruNGXwW,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
LqVJ3TM78ES,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
LqzvitCK1AT,Niger,Tillaberi,DS Kollo,Commune Dantchandou
LR63kzkkuHj,Niger,Dosso,DS Loga,HD Loga
lrHT37tNjRy,Niger,Dosso,DS Boboye,Commune Fabidji
lRP97NBW5sC,Niger,Diffa,DS Diffa,Commune Diffa
lrUtlniHKKI,Niger,Zinder,DS Matamèye,Commune Daouche
LrWGdqkeham,Niger,Zinder,DS Tanout,Commune Tanout
LsdDKeAWRkq,Niger,Maradi,DS Dakoro,Commune Dakoro
lSMbVLFIkF1,Niger,Tahoua,DS Bouza,Commune Allakaye
LsN4smxt3Zc,Niger,Tillaberi,DS Tillabery,Commune Sakoira
lSoPetgonE4,Niger,Maradi,DS Aguié,HD Aguié
LSSqENXskVR,Niger,Maradi,DS Tessaoua,HD Tessaoua
LT1VHvtgwH0,Niger,Dosso,DS Loga,Commune Falwel
LT4D4BNqK6b,Niger,Tillaberi,DS Ayorou,Commune Ayorou
LTey73zYvPe,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
lTHS51IlWoy,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
LTiz2ZzhJRT,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
ltKZkexYA1d,Niger,Maradi,DS Dakoro,Commune Dakoro
lTmXzdOLcqT,Niger,Dosso,DS Boboye,Commune Fabidji
Ltu3mCJaLUr,Niger,Zinder,DS Tanout,Commune Tanout
LTW7WXygTc7,Niger,Tillaberi,DS Balleyara,Commune Tagazar
LTwZHmtejcF,Niger,Tillaberi,DS Kollo,Commune Kouré
LU9xruVgM7j,Niger,Dosso,DS Boboye,Commune de Harikanassou
lUbAqTQqvBj,Niger,Agadez,DS Arlit,HD Arlit
lUEZUmMrS3A,Niger,Maradi,DS Mayahi,Commune Sarkin Haoussa
LuHwJF44wkq,Niger,Dosso,DS Boboye,Commune de Koygolo
LuJkxWIl8lS,Niger,Tillaberi,DS Say,Commune Guéladjo
LUKqUZBkgWe,Niger,Zinder,DS Mirriah,Commune Droum
lut5buVxvwz,Niger,Diffa,DS N'Guigmi,Commune Kablewa
LuWKUcIlwpQ,Niger,Tillaberi,DS Tillabery,Commune Tillabéri
LvfXyuASTlI,Niger,Dosso,DS Boboye,HD Boboye
LVJBU7hXUxk,Niger,Dosso,DS Dosso,Commune Sambera
LvO5klW3cVo,Niger,Maradi,DS Mayahi,Commune Guidan Amoumoune
LvoeH2Dn8lz,Niger,Dosso,DS Boboye,Commune de Kiota
lVuKiM3764k,Niger,Zinder,DS Belbedji,Commune Tarka
LVw525EQbpl,Niger,Agadez,DS Ingall,Commune Ingall
lW9yOBt2AVi,Niger,Maradi,DS Dakoro,Commune Goula
LwjX7yJwKwN,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
lwmLxQIhSsP,Niger,Maradi,DS Mayahi,Commune Sarkin Haoussa
lWUiM1EP6F6,Niger,Zinder,DS Tanout,Commune Gangara Tanout
LXCTuYzNzWr,Niger,Zinder,DS Goure,Commune Goure
LXG66WvvgN8,Niger,Tillaberi,DS Say,Commune Tamou
Lxm06tkYMbh,Niger,Tillaberi,DS Tera,Commune Téra
lxrUpkE3n7Y,Niger,Dosso,DS Gaya,Commune Yélou
LxV5IAVpXly,Niger,Maradi,DS Dakoro,Commune Dan Goulbi
ly2gkexS6Yo,Niger,Dosso,DS Gaya,Commune Gaya
LydZrEuZPot,Niger,Tahoua,DS Tahoua Commune,Commune Tahoua Ii
lykCgnomMUT,Niger,Diffa,DS Diffa,Commune Diffa
lyoKsag5AAs,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
Lzdddkporss,Niger,Dosso,DS Dogon Doutchi,Commune Dan Kassari
lZhjyhGaFll,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
lzk88ct1Psq,Niger,Tillaberi,DS Kollo,Commune Dantchandou
lzmu33iVAKS,Niger,Tahoua,DS Madaoua,Commune Bangui
lZpck77bNjd,Niger,Tillaberi,DS Gotheye,Commune Dargol
LZQjnqCZpBf,Niger,Maradi,DS Dakoro,Commune Kornaka
LZQVjEjojD1,Niger,Tahoua,DS Bouza,Commune Allakaye
lZw3vX6Bseo,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
lZzx6dOELiD,Niger,Maradi,DS Dakoro,Commune Kornaka
M0KBM5xPARn,Niger,Tillaberi,DS Kollo,Commune Dantchandou
m0LqeiS9NmV,Niger,Tahoua,DS Tchintabaraden,Commune Kaou
m0uZmOfirWg,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
M172xwkFkFM,Niger,Agadez,DS Arlit,HD Arlit
m1HcgkgLGtt,Niger,Tillaberi,DS Gotheye,HD Gotheye
m1hrZ75UHVQ,Niger,Tillaberi,DS Gotheye,Commune Gotheye
M1qyYpcKEjA,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
M264RDivzsm,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
M2zrDDMWMiG,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
M35BbtdyT8U,Niger,Maradi,DS Guidan Roumdji,Commune Tibiri Maradi
m36uxqEGeUK,Niger,Tahoua,DS Bagaroua,HD Bagaroua
m3c1sAVyvR3,Niger,Dosso,DS Dosso,Commune Mokko
m3hgwcEhrDS,Niger,Tahoua,DS Illéla,Commune Badaguichiri
M3sehZuXo6C,Niger,Tahoua,DS Madaoua,Commune Madaoua
m3z4e5VTHPP,Niger,Tahoua,DS Bouza,HD Bouza
M3zBfDPAWWN,Niger,Agadez,DS Ingall,Commune Ingall
m4d2cFCJnfF,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
M53j000nQuy,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
m5ay4gxRbWw,Niger,Agadez,DS Bilma,Commune Dirkou
m62PMIoQ4vA,Niger,Diffa,DS Diffa,Commune Diffa
m69r3dx8QcC,Niger,Tahoua,DS Madaoua,Commune Madaoua
M6B0w1UsEFL,Niger,Zinder,DS Goure,Commune Kelle
M6cJyP1oveN,Niger,Tahoua,DS Tahoua,Commune Affala
m6DHXdDV2C9,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
M6JvllhE9Oh,Niger,Maradi,DS Dakoro,Commune Birni Lalle
m6qybCyVJG0,Niger,Tahoua,DS Tahoua,Commune Affala
m72axGGcmsa,Niger,Dosso,DS Gaya,Commune Tanda
m77m3xsAdlI,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
m78U0mJHuB1,Niger,Zinder,DS Mirriah,Commune Dogo
m7Bb7uOOZBY,Niger,Dosso,DS Loga,Commune Loga
M7bfih9rvMX,Niger,Tillaberi,DS Kollo,Commune Kouré
M7pj4QwzgRj,Niger,Tillaberi,DS Tera,HD Téra
m7ZR17lTiCl,Niger,Tahoua,DS Abalak,HD Abalak
M88Ewg5xT3G,Niger,Maradi,DS Guidan Roumdji,Commune Sae Saboua
m8JdokfhiR5,Niger,Zinder,DS Goure,Commune Kelle
m8nsDL6jzn3,Niger,Tillaberi,DS Tera,Commune Diagourou
m8X3LU1nEQz,Niger,Maradi,DS Madarounfa,Commune Safo
M993WMHAop9,Niger,Zinder,DS Matamèye,Commune Dan Barto
M9K6qc6yZcA,Niger,Diffa,DS N'Guigmi,Commune Kablewa
M9RGs1ICSu9,Niger,Maradi,DS Mayahi,Commune Kanembakache
MAEMXZFRynP,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
mANMjqMJbpz,Niger,Tahoua,DS Madaoua,Commune Ourno
mAvPOvU5q6P,Niger,Tillaberi,DS Abala,Commune Abala
mAWMNzDg6vl,Niger,Tillaberi,DS Kollo,Commune Karma
maxc7aPHyI7,Niger,Agadez,DS Agadez,Commune Agadez
mB04TAuA7HT,Niger,Dosso,DS Dogon Doutchi,Commune Doutchi
Mb1AJ5AEzbH,Niger,Dosso,DS Tibiri,Commune Doumega
MBFz364Syiw,Niger,Tahoua,DS Madaoua,Commune Ourno
mBNbhrMu4ga,Niger,Zinder,DS Zinder Ville,Commune 4è Arrondissement
mBtIbblP7My,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
mc8fb9YnpEK,Niger,Tahoua,DS Tillia,Commune Tillia
Mcju95WFkj8,Niger,Diffa,DS Diffa,Commune Diffa
MDeacfZ2TeX,Niger,Tillaberi,DS Ouallam,Commune Simiri
MDei0o51Iv5,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
mDgAwvwW9SR,Niger,Maradi,DS Guidan Roumdji,Commune Chadakori
Mdheg7uasSI,Niger,Zinder,DS Magaria,Commune Yekoua
mDhJUq7aKvi,Niger,Zinder,DS Doungass,Commune Gouchy
mDiKqjbICMr,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
mDIzjF9y3iq,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
mDqtP4jBdZ9,Niger,Tillaberi,DS Balleyara,Commune Tagazar
MdSzPFurrSA,Niger,Tillaberi,DS Kollo,Commune Liboré
MdUZpEOlAXI,Niger,Agadez,DS Ingall,Commune Ingall
MdzBbQDDp3Y,Niger,Tillaberi,DS Ouallam,Commune Ouallam
me0prEuzAPC,Niger,Tahoua,DS Tchintabaraden,Commune Tchintabaraden
Me4OhV73i8B,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
ME9nUNtW0bE,Niger,Dosso,DS Falmey,Commune Guilladjé
me9VIMwbgOw,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
MEBfdiwmkw3,Niger,Tahoua,DS Madaoua,HD Madaoua
Mei0cNkXeM3,Niger,Tillaberi,DS Banibangou,Commune Banibangou
mem3YEbhJ56,Niger,Tillaberi,DS Kollo,Commune Namaro
meMOxL6PtQV,Niger,Dosso,DS Dosso,Commune Kargui Bangou
MeoyBSZ840o,Niger,Agadez,DS Aderbissinat,Commune Aderbissanat
mer9ELmrPr5,Niger,Tillaberi,DS Ouallam,Commune Tondikiwindi
mEswMQI3Fwk,Niger,Tahoua,DS Illéla,Commune Illéla
MeTVfSCnIiq,Niger,Dosso,DS Dosso,Commune Sakadamna
mevb48cFMya,Niger,Dosso,DS Loga,Commune Falwel
mEzE0RXXLWr,Niger,Tillaberi,DS Say,Commune Say
mF06JU5uIWz,Niger,Dosso,DS Dioundou,Commune Karakara
MfdQv1i0rEg,Niger,Tillaberi,DS Ouallam,Commune Tondikiwindi
mFl5O4Uh94J,Niger,Tahoua,DS Bagaroua,HD Bagaroua
MFpOH9ND8ac,Niger,Maradi,DS Tessaoua,Commune Korgom
mFTuoiu3Dxs,Niger,Agadez,DS Ingall,Commune Ingall
MGmErfIreLE,Niger,Tillaberi,DS Tera,Commune Téra
MgnaCg8ATbi,Niger,Tahoua,DS Abalak,Commune Azeye
mgpJQY50QWO,Niger,Tahoua,DS Tchintabaraden,Commune Tchintabaraden
MGtU3YAMNkk,Niger,Dosso,DS Dosso,Commune Tessa
mgw8daJsQDU,Niger,Agadez,DS Ingall,Commune Ingall
mGXHpuuFoVT,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
MgXSj4kYaPC,Niger,Tillaberi,DS Say,HD Say
Mhb2Z3Vv1ll,Niger,Dosso,DS Dogon Doutchi,Commune Doutchi
MHd6sBltpfm,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
MHevaqVGsMw,Niger,Maradi,DS Dakoro,Commune Dan Goulbi
mHK3SHCIv16,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
Mhm3VIJbwbx,Niger,Zinder,DS Zinder Ville,Commune 4è Arrondissement
mHoMeSkd9p0,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
MHPttHHXa51,Niger,Zinder,DS Zinder Ville,Commune 3è Arrondissement
MHSjvpwXGUw,Niger,Agadez,DS Ingall,Commune Ingall
MhSpfZ7lWhd,Niger,Dosso,DS Dioundou,Commune Karakara
MHuP9hJIC7N,Niger,Maradi,DS Mayahi,Commune Attantane
MHZDfpn19o8,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
MHzeGm73OAD,Niger,Tillaberi,DS Tillabery,Commune Tillabéri
MiDIn6K2blb,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
MiGvpJmmOaJ,Niger,Tillaberi,DS Fillingue,HD Filingué
mikauZX34Yd,Niger,Dosso,DS Dogon Doutchi,Commune Matankari
mImFGK3Pb86,Niger,Tahoua,DS Bouza,Commune Baban Katami
MImtinSkaAc,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
MINTHNSvlXH,Niger,Agadez,DS Tchirozérine,Commune Tchirozérine
MiP17QJ3alC,Niger,Tillaberi,DS Ouallam,Commune Ouallam
MjhNWCuE6dE,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
MJHP2cHmZJH,Niger,Maradi,DS Dakoro,HD Dakoro
MJkxie6271k,Niger,Tahoua,DS Birni Konni,Commune Alléla
mJP973Xw4pA,Niger,Tahoua,DS Tahoua,Commune Affala
MJtnMn8BN6X,Niger,Tillaberi,DS Torodi,Commune Makalondi
mKlUItOrBh6,Niger,Maradi,DS Madarounfa,HD Madarounfa
MKykpVOArgA,Niger,Maradi,DS Tessaoua,HD Tessaoua
Ml8NVCDVtJW,Niger,Zinder,DS Magaria,Commune Wacha
MLclpSzMxZO,Niger,Diffa,DS Diffa,Commune Chétimari
mlghIodQSn9,Niger,Dosso,DS Boboye,Commune Fabidji
MLjBux1RgAI,Niger,Diffa,DS Diffa,Commune Diffa
MlnHuHzDyYQ,Niger,Zinder,DS Takeita,Commune Garagoumsa
Mlo1QZOk6gE,Niger,Tillaberi,DS Fillingue,Commune Tondikandia
MlYuOauM8O3,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
MM1T8sE9YrX,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
mm6sTlUEXrU,Niger,Zinder,DS Doungass,Commune Mallaoua
mM9DkCX8yhU,Niger,Tahoua,DS Bouza,Commune Allakaye
mMagVmAU48I,Niger,Tillaberi,DS Say,Commune Tamou
MMDWZDdzLoz,Niger,Diffa,DS Goudoumaria,Commune Goudoumaria
MMFmrfk6w9B,Niger,Dosso,DS Dioundou,Commune Karakara
mMFNHCvZueE,Niger,Tahoua,DS Bouza,Commune Bouza
MmKULNO77Kz,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
MMl0YoSKchi,Niger,Zinder,DS Damgaram Takaya,Commune Kagna Wamé
mmMVHJAFavz,Niger,Tillaberi,DS Abala,Commune Sanam
mmNjQXvxDsK,Niger,Maradi,DS Aguié,Commune Aguie
mMVxazPQVvi,Niger,Tahoua,DS Bouza,Commune Baban Katami
MMZDK3rz3FA,Niger,Tahoua,DS Bouza,Commune Tama
mN2nuIOAri9,Niger,Maradi,DS Maradi Ville,Commune Maradi 2
mnGHkfyhyGx,Niger,Dosso,DS Dosso,Commune Gorou Bankassam
mNlnDi3oiuf,Niger,Maradi,DS Tessaoua,Commune Hawan Dawaki
mnRmzpQyl77,Niger,Tillaberi,DS Fillingue,Commune Kourfé Centre
mnv0sgmS6UG,Niger,Dosso,DS Dosso,Commune Kargui Bangou
mNzAHvzeDEY,Niger,Dosso,DS Dogon Doutchi,Commune Doutchi
mOCJ0afCgCD,Niger,Dosso,DS Dosso,Commune Sambera
moeB6oTWph6,Niger,Maradi,DS Guidan Roumdji,Commune Chadakori
MOEj1LGzazg,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
moHWQj572bh,Niger,Zinder,DS Magaria,Commune Bande
MohXVJpTsyS,Niger,Tillaberi,DS Kollo,Commune Kollo
MoKmqVSv8W7,Niger,Tahoua,DS Abalak,Commune Abalak
mOOeM7reIpZ,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
MOSEt9yJ15Q,Niger,Tahoua,DS Tahoua,Commune Kalfou
mOv5wQ47Ff5,Niger,Tahoua,DS Malbaza,Commune Doguaraoua
mOvMLMwlNZS,Niger,Agadez,DS Agadez,Commune Agadez
MP2bmtNs4V7,Niger,Dosso,DS Dosso,HD Dosso
Mp87Mhz7eIv,Niger,Dosso,DS Loga,HD Loga
mpF35AfPe74,Niger,Tillaberi,DS Fillingue,Commune Kourfé Centre
mpJiipP6QNj,Niger,Tillaberi,DS Torodi,Commune Torodi
MplemwYsvvN,Niger,Dosso,DS Loga,Commune Loga
mpO6AzBHGoS,Niger,Diffa,DS N'Gourti,Commune N'Gourti
Mq0rSQagLJj,Niger,Zinder,DS Magaria,Commune Magaria
mq8cCdsshOb,Niger,Maradi,DS Dakoro,Commune Dakoro
MqIIEKha1FU,Niger,Tillaberi,DS Kollo,Commune Kirtachi
MqNieFIwLqR,Niger,Tahoua,DS Madaoua,Commune Bangui
MQSmHqT74tv,Niger,Zinder,DS Zinder Ville,Commune 4è Arrondissement
MqZ2GpcrF7b,Niger,Tahoua,DS Tahoua,Commune Kalfou
MR4zgUJDiZN,Niger,Maradi,DS Tessaoua,Commune Tessaoua
mRpZVKXy4UE,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
MS3bIGZ93et,Niger,Diffa,DS Mainé Soroa,Commune Maïné Soroa
MS5mgf2O7Cf,Niger,Tahoua,DS Illéla,Commune Illéla
mSdXPLoK8FN,Niger,Dosso,DS Dosso,Commune Farrey
mSH8JYF5oAm,Niger,Agadez,DS Agadez,Commune Agadez
mSHdgQkYgwA,Niger,Maradi,DS Maradi Ville,Commune Maradi 2
MShtkDXNjvK,Niger,Tahoua,DS Tchintabaraden,Commune Tchintabaraden
msp0zWB2dK1,Niger,Diffa,DS Diffa,Commune Diffa
mSRVRiInsIl,Niger,Zinder,DS Belbedji,Commune Tarka
MStToMU4yTm,Niger,Maradi,DS Gazaoua,Commune Gangara Gazaoua
msUB29UQ68h,Niger,Tillaberi,DS Tera,Commune Diagourou
Msy0icypk9O,Niger,Maradi,DS Maradi Ville,Commune Maradi 2
mtbiP9p7kga,Niger,Zinder,DS Mirriah,HD Mirriah
MtbOHgVgN9N,Niger,Dosso,DS Tibiri,Commune Kore Mairoua
Mtc9pu3MJSf,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
Mtga6Cy8y2k,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
mtMemgOGI4W,Niger,Dosso,DS Gaya,Commune Yélou
MtyYuAIod8s,Niger,Tahoua,DS Birni Konni,Commune Alléla
mU4jCiAwEcK,Niger,Dosso,DS Dogon Doutchi,HD Dogon Doutchi
mU6aYPbWsfi,Niger,Zinder,DS Takeita,Commune Garagoumsa
MU8GTa6S3X6,Niger,Tillaberi,DS Ouallam,Commune Simiri
MUBsVdNngZ6,Niger,Diffa,DS N'Guigmi,HD N'Guigmi
MuD4aMKTOk9,Niger,Zinder,DS Tanout,HD Tanout
mUEJMgqvgzI,Niger,Niamey,DS Niamey III,Commune 3ème Arrondissement
mUH6gIWPCec,Niger,Niamey,DS Niamey V,Commune 5ème Arrondissement
muxh5iE56mE,Niger,Maradi,DS Maradi Ville,Commune Maradi 2
MV2tDb4lQsL,Niger,Zinder,DS Tanout,Commune Gangara Tanout
MV6VK3WaZEs,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
mVAEkUSDKvB,Niger,Tillaberi,DS Balleyara,Commune Tagazar
MVHAa2lmYvc,Niger,Tahoua,DS Bagaroua,Commune Bagaroua
mVhnARraeAn,Niger,Maradi,DS Guidan Roumdji,Commune Chadakori
mvsdAh4nhnX,Niger,Maradi,DS Guidan Roumdji,Commune Sae Saboua
MWbRDdmskvh,Niger,Tillaberi,DS Kollo,Commune Hamdallaye
mWjVWsRrJGk,Niger,Dosso,DS Dosso,Commune Dosso
mwpE9nndIjd,Niger,Dosso,DS Loga,Commune Loga
MWPixV80JVf,Niger,Dosso,DS Dosso,Commune Garankedey
MxBIq1NgWEx,Niger,Maradi,DS Dakoro,Commune Adjekoria
MxS2FOf99MV,Niger,Dosso,DS Tibiri,Commune Guecheme
My7YtKZph8j,Niger,Tillaberi,DS Fillingue,Commune Imanan( Bonkoukou)
MyCKGFdovK2,Niger,Maradi,DS Bermo,Commune Bermo
mYhnDOA2U42,Niger,Tahoua,DS Madaoua,Commune Bangui
myLAwH9BZxW,Niger,Tahoua,DS Madaoua,Commune Azerori
mYPD49YFsuS,Niger,Tahoua,DS Bouza,Commune Tama
myUFA06OtGw,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Sori
myxA1oJ6Bbo,Niger,Dosso,DS Dogon Doutchi,Commune Dan Kassari
myZcUo4Nmb7,Niger,Zinder,DS Matamèye,Commune Ichirnawa Tagabass
MYzlYt4M1Bx,Niger,Maradi,DS Dakoro,Commune Birni Lalle
mZA3J2vkuOJ,Niger,Dosso,DS Dioundou,Commune Karakara
mZK0aUrBcmO,Niger,Dosso,DS Gaya,Commune Yélou
mzxiL0pz3gJ,Niger,Tillaberi,DS Kollo,Commune Karma
N0YIuKaIa9j,Niger,Tahoua,DS Birni Konni,Commune Birni N'Konni
n1ElcDuqFse,Niger,Maradi,DS Maradi Ville,Commune Maradi 1
n1WPoN52C8z,Niger,Zinder,DS Tanout,Commune Gangara Tanout
n1Y5egYr5am,Niger,Tahoua,DS Abalak,Commune Tabalak
n2ibaonXDqN,Niger,Maradi,DS Dakoro,Commune Sabonmachi
N2pK1VacqwX,Niger,Maradi,DS Madarounfa,Commune Djiratawa
N3HnlIWMItX,Niger,Agadez,DS Tchirozérine,Commune Tchirozérine
n3NBDiHxsQa,Niger,Tahoua,DS Madaoua,Commune Bangui
N3rYgo8HFjK,Niger,Tahoua,DS Madaoua,Commune Sabon Guida
n3teE9wdYL2,Niger,Tillaberi,DS Kollo,Commune N'Dounga
N4b7jQnSUJ4,Niger,Tillaberi,DS Ouallam,Commune Dingazi
N4W6FK7EjVr,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
N5FohhNyiqS,Niger,Tahoua,DS Keita,HD Keita
n6c2RSYgPpR,Niger,Zinder,DS Matamèye,HD Matameye
n6sbCUdi31v,Niger,Dosso,DS Gaya,Commune Tanda
n7izjwMaFUN,Niger,Tillaberi,DS Abala,Commune Abala
N7rbLf1bwf2,Niger,Maradi,DS Maradi Ville,Commune Maradi 1
n7URbbdcVkg,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
n7wfj4bSUcA,Niger,Diffa,DS Diffa,Commune Gueskerou
n8ma8tJnfaa,Niger,Tillaberi,DS Ouallam,Commune Simiri
N8o6YuiFbKy,Niger,Tahoua,DS Tahoua,Commune Bambeye
n8q04BZQg0z,Niger,Tillaberi,DS Say,Commune Say
n8UIf1zAYbu,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
N8yMafPFyE2,Niger,Tahoua,DS Madaoua,Commune Sabon Guida
N9bo1vp7j8Z,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
N9c3juiXa8k,Niger,Tahoua,DS Tahoua,Commune Bambeye
N9E26PJaLLB,Niger,Zinder,DS Mirriah,Commune Mirriah
N9sAxLf8hDt,Niger,Zinder,DS Matamèye,Commune Tsaouni
N9VKRMznpMh,Niger,Zinder,DS Zinder Ville,Commune 3è Arrondissement
naarLYUjGYe,Niger,Zinder,DS Matamèye,Commune Mataméye
naNpT63Hosq,Niger,Tahoua,DS Illéla,HD Illéla
NaTfK7LZiHB,Niger,Zinder,DS Mirriah,Commune Dogo
NAwsmTCr9kv,Niger,Tillaberi,DS Ayorou,Commune Ayorou
NbJqD8jJNPp,Niger,Diffa,DS Diffa,Commune Chétimari
nbpyFWvgpzN,Niger,Tillaberi,DS Say,Commune Tamou
NBRSlhjr1dI,Niger,Maradi,DS Maradi Ville,Commune Maradi 3
nBwiizzwlWu,Niger,Tillaberi,DS Kollo,Commune Kouré
nC3UDhAj8iX,Niger,Maradi,DS Dakoro,Commune Sabonmachi
NC5LHPQyjya,Niger,Dosso,DS Dosso,Commune Dosso
NcBffSt1NEK,Niger,Tillaberi,DS Say,HD Say
ncdTnRzd4Uz,Niger,Niamey,DS Niamey I,Commune 1er Arrondissement
ncfbLWB0fFS,Niger,Maradi,DS Aguié,Commune Tchadoua
NCSJtN2uMXe,Niger,Tahoua,DS Illéla,Commune Tajaé
Nctoe8Vlgop,Niger,Diffa,DS Mainé Soroa,Commune Maïné Soroa
ND9bX62bpZ2,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
Ndj8RL6IH3k,Niger,Agadez,DS Tchirozérine,Commune Tchirozérine
NEQGafPnCie,Niger,Dosso,DS Dosso,Commune Sambera
NEZFWYFrawJ,Niger,Tillaberi,DS Tera,HD Téra
nFcVZRvouCj,Niger,Maradi,DS Bermo,Commune Gadabedji
NfCYESUymAn,Niger,Agadez,DS Agadez,Commune Agadez
nFMzOEiV1Ys,Niger,Zinder,DS Doungass,Commune Gouchy
nFT83qr4Tkl,Niger,Agadez,DS Tchirozérine,Commune Tabelot
nFuP9iQEKex,Niger,Zinder,DS Damgaram Takaya,Commune Albarkaram
NfY4DjWcZ3T,Niger,Zinder,DS Takeita,Commune Tirmini
NG2UCjIOGu5,Niger,Maradi,DS Guidan Roumdji,Commune Sae Saboua
NGfWQAxvS5c,Niger,Niamey,DS Niamey II,Commune 2ème Arrondissement
Ngm24Jvis2Q,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
NGmBTzRaxbR,Niger,Dosso,DS Dogon Doutchi,Commune Dan Kassari
NGu8UbF2n4f,Niger,Tahoua,DS Tchintabaraden,HD Tchintabaraden
NGYsATIS8oS,Niger,Dosso,DS Boboye,Commune de Koygolo
NgzPNZ9UVHl,Niger,Maradi,DS Guidan Roumdji,Commune Guidan Roumdji
nhbZSwy3VWw,Niger,Dosso,DS Dogon Doutchi,Commune Dan Kassari
nHiL0yPDQYx,Niger,Tahoua,DS Tahoua Commune,HD Tahoua
nhvWyd62JlE,Niger,Tahoua,DS Tahoua,Commune Bambeye
nHx9281XSsV,Niger,Tahoua,DS Tchintabaraden,Commune Tchintabaraden
nI1SuOnshWr,Niger,Maradi,DS Tessaoua,Commune Tessaoua
ni2GZsXPWVY,Niger,Maradi,DS Maradi Ville,Commune Maradi 1
ni4ysjnVJoq,Niger,Dosso,DS Dosso,Commune Dosso
NImjzJ5WMRr,Niger,Maradi,DS Dakoro,Commune Kornaka
Niq9e8fY8Ri,Niger,Tillaberi,DS Abala,Commune Abala
NiubqTbxWL2,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
nIXv3kBZ4It,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
niZker5WSjn,Niger,Niamey,DS Niamey IV,Commune 4ème Arrondissement
