"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"KSuaHndvgqi","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"CwkuSMQzRrf","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"jTpmY4eNNp8","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"e7GrR1x7NvJ","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"mFPhxadaNUV","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"WDrGMQ8IR9l","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"KDVsqxbhgLK","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"DJ8wQC77QB6","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"qOsx8gMCya6","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"Buqr2LvgAUI","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"BfLgPJry1oF","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"yYL8feBdmF0","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"kvg52RCTfmb","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"oEnTc0CoDE5","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"oL4s860hzSN","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"nhIQO08THEk","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"KiBsRiPItG3","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"YRVY0YOeThI","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"sacw5Ae4nMd","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"yID4RJtifpJ","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"IK0xqidhPql","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"cczvGLwmxJC","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"a7ifArAFWJh","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"UZNjWtbqBUw","","5","","Mauritanie","Assaba","Kankoussa (Moughataa)"
"xVqJ9ysmsYr","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"Qf8CgMVFpKq","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"hD7lft1fQra","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"UIUKu2mXKWw","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"pgV98KXIpq8","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"Muo2sZ5ItIP","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"cVzwT2D9QSB","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"RtnyZskQOQX","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
"sIIkcmEeT8I","","5","","Mauritanie","Assaba","Kiffa (Moughataa)"
