facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
RQ9BadPSFjO,MOÇAMBIQUE,TETE,MUTARARA,FACILITY AT LEVEL 4: MUTARARA
rqleyhoLiVh,MOÇAMBIQUE,NAMPULA,MEMBA,FACILITY AT LEVEL 4: MEMBA
RqoMfI0nyMg,MOÇAMBIQUE,NAMPULA,RIBAUE,FACILITY AT LEVEL 4: RIBAUE
RqUi3MEBNOI,MOÇAMBIQUE,CABO DELGADO,MACOMIA,FACILITY AT LEVEL 4: MACOMIA
rQZWmDKmnxT,MOÇAMBIQUE,SOFALA,CAIA,FACILITY AT LEVEL 4: CAIA
rRlDT6E5nh2,MOÇAMBIQUE,TETE,MARARA,FACILITY AT LEVEL 4: MARARA
rRMXWDygZG5,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
RRZwIiVSgWX,MOÇAMBIQUE,TETE,CHANGARA,FACILITY AT LEVEL 4: CHANGARA
rsri81cYxxL,MOÇAMBIQUE,SOFALA,CIDADE DA BEIRA,FACILITY AT LEVEL 4: CIDADE DA BEIRA
RtHbJmiKrsY,MOÇAMBIQUE,CABO DELGADO,CHIÚRE,FACILITY AT LEVEL 4: CHIÚRE
rU6V80VQVVr,MOÇAMBIQUE,MAPUTO CIDADE,NLHAMANKULU,FACILITY AT LEVEL 4: NLHAMANKULU
rUrRDrnX1uI,MOÇAMBIQUE,INHAMBANE,MASSINGA,FACILITY AT LEVEL 4: MASSINGA
rvKPbbSNRka,MOÇAMBIQUE,TETE,MOATIZE,FACILITY AT LEVEL 4: MOATIZE
rVl6IWpXb9B,MOÇAMBIQUE,INHAMBANE,MABOTE,FACILITY AT LEVEL 4: MABOTE
rWnN5AlEY5d,MOÇAMBIQUE,GAZA,GUIJÁ,FACILITY AT LEVEL 4: GUIJÁ
RWOLVirzBEg,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
rx7wqyp25Nd,MOÇAMBIQUE,NIASSA,MANDIMBA,FACILITY AT LEVEL 4: MANDIMBA
RXCTSlz7lhD,MOÇAMBIQUE,NIASSA,SANGA,FACILITY AT LEVEL 4: SANGA
rXTAc3GLTIw,MOÇAMBIQUE,TETE,CIDADE DE TETE,FACILITY AT LEVEL 4: CIDADE DE TETE
rY1W8aPlcbc,MOÇAMBIQUE,NIASSA,MARRUPA,FACILITY AT LEVEL 4: MARRUPA
RyHDFZVUdXW,MOÇAMBIQUE,NAMPULA,MOGOVOLAS,FACILITY AT LEVEL 4: MOGOVOLAS
rynVcxOyd7c,MOÇAMBIQUE,NAMPULA,DISTRITO DE NAMPULA,FACILITY AT LEVEL 4: DISTRITO DE NAMPULA
RZGpK9CDCD1,MOÇAMBIQUE,ZAMBEZIA,MILANGE,FACILITY AT LEVEL 4: MILANGE
S14L7B0Cuxy,MOÇAMBIQUE,MAPUTO CIDADE,KAMUBUKWANA,FACILITY AT LEVEL 4: KAMUBUKWANA
S1Jmnz4hqaq,MOÇAMBIQUE,TETE,CHIFUNDE,FACILITY AT LEVEL 4: CHIFUNDE
S1jnUPWK20W,MOÇAMBIQUE,GAZA,MANDLAKAZI,FACILITY AT LEVEL 4: MANDLAKAZI
s1srOz8dCOf,MOÇAMBIQUE,GAZA,CHICUALACUALA,FACILITY AT LEVEL 4: CHICUALACUALA
S2PGWtyIOV5,MOÇAMBIQUE,NIASSA,LAGO,FACILITY AT LEVEL 4: LAGO
S51LohQlPeL,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
s5PhHg4teu4,MOÇAMBIQUE,NAMPULA,LALAUA,FACILITY AT LEVEL 4: LALAUA
S5Y5avY6t4t,MOÇAMBIQUE,TETE,TSANGANO,FACILITY AT LEVEL 4: TSANGANO
S6VPKAh6zzI,MOÇAMBIQUE,ZAMBEZIA,GILÉ,FACILITY AT LEVEL 4: GILÉ
s74LEiLUn2T,MOÇAMBIQUE,NIASSA,DISTRITO DE LICHINGA,FACILITY AT LEVEL 4: DISTRITO DE LICHINGA
S7LTgy9CyDT,MOÇAMBIQUE,TETE,ANGÓNIA,FACILITY AT LEVEL 4: ANGÓNIA
s8DoxzG9QED,MOÇAMBIQUE,SOFALA,CIDADE DA BEIRA,FACILITY AT LEVEL 4: CIDADE DA BEIRA
s8e95DectKU,MOÇAMBIQUE,CABO DELGADO,ANCUABE,FACILITY AT LEVEL 4: ANCUABE
S8PQUvE8Fxe,MOÇAMBIQUE,INHAMBANE,ZAVALA,FACILITY AT LEVEL 4: ZAVALA
s9sY9nPCVp0,MOÇAMBIQUE,TETE,ANGÓNIA,FACILITY AT LEVEL 4: ANGÓNIA
SABBZ4g8mG7,MOÇAMBIQUE,GAZA,CHOKWÉ,FACILITY AT LEVEL 4: CHOKWÉ
saJVsbDDlej,MOÇAMBIQUE,SOFALA,NHAMATANDA,FACILITY AT LEVEL 4: NHAMATANDA
SaL078AUeqo,MOÇAMBIQUE,MAPUTO PROVINCIA,MATUTUÌNE,FACILITY AT LEVEL 4: MATUTUÌNE
SaxOJmuqQTW,MOÇAMBIQUE,NAMPULA,MECONTA,FACILITY AT LEVEL 4: MECONTA
SBaCkzdMafE,MOÇAMBIQUE,ZAMBEZIA,MILANGE,FACILITY AT LEVEL 4: MILANGE
sbH1sYBe2Ww,MOÇAMBIQUE,NAMPULA,DISTRITO DE NAMPULA,FACILITY AT LEVEL 4: DISTRITO DE NAMPULA
SBIpShbbxNy,MOÇAMBIQUE,SOFALA,GORONGOSA,FACILITY AT LEVEL 4: GORONGOSA
sBOj9znxjbV,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
SBZrCG3IdkO,MOÇAMBIQUE,SOFALA,MARROMEU,FACILITY AT LEVEL 4: MARROMEU
SCpFekFesUM,MOÇAMBIQUE,NIASSA,MAÚA,FACILITY AT LEVEL 4: MAÚA
sCRQuhMYwg1,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
sCTVmxLU0LP,MOÇAMBIQUE,NAMPULA,MONAPO,FACILITY AT LEVEL 4: MONAPO
sD5mtPJhdS4,MOÇAMBIQUE,NAMPULA,ANGOCHE,FACILITY AT LEVEL 4: ANGOCHE
sDPdgBjo7h6,MOÇAMBIQUE,NIASSA,MANDIMBA,FACILITY AT LEVEL 4: MANDIMBA
se5HTsofuIJ,MOÇAMBIQUE,SOFALA,MUANZA,FACILITY AT LEVEL 4: MUANZA
sEikgy6xVut,MOÇAMBIQUE,MAPUTO CIDADE,KAMPFUMO,FACILITY AT LEVEL 4: KAMPFUMO
sEoQCWYLNmJ,MOÇAMBIQUE,ZAMBEZIA,INHASSUNGE,FACILITY AT LEVEL 4: INHASSUNGE
SepZilVnaAW,MOÇAMBIQUE,MANICA,MACATE,FACILITY AT LEVEL 4: MACATE
SEwe6m3kJ0k,MOÇAMBIQUE,MAPUTO CIDADE,KAMUBUKWANA,FACILITY AT LEVEL 4: KAMUBUKWANA
SexWG9310UI,MOÇAMBIQUE,INHAMBANE,INHARRIME,FACILITY AT LEVEL 4: INHARRIME
SfIQDXa1y8M,MOÇAMBIQUE,GAZA,MANDLAKAZI,FACILITY AT LEVEL 4: MANDLAKAZI
