facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
hMZ2RU95U0C,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
HnBbtCLRFIq,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
HoFKy7EXlqA,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
hoZW1K4e4Px,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
HQEvpb1cCIM,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
hqSawTwxywN,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
hRvh2z9ykJa,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
hSDvnsa7Wpk,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
HSRhqJHLBlm,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
HURgGL2amY6,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
hV3R6Awwx1b,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
hv8LtXYFQzI,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
Hx2C3jihHdQ,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
HXlTs21TI2H,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
hy39aCLNzfb,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
hYiYQhD0tpD,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
HyZ6Jj78WJP,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
HzpngyQxH0k,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
I1w9CYejwUy,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
I6JErlyjGl3,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
I8PMhxxwXXH,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
IaLfdnDXeyS,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
IAm5LEeo5mc,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
icqnU9Mz1eG,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
iCRQaN0t9of,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
ICyzxR9a2P7,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
IePtssTx5W0,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
iFaXz92agxV,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
ifNj4eg7r8Y,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
IfRTxXVPwq0,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
IgjMyht6wzj,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
IHsOEE2ugIx,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
IIerESvHfVy,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
IiRiYs32Fmu,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
iIwdU6BMlue,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
IjCIE1dZgMR,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
IKbQSq3Np8n,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
IkbYlNw2Ghw,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
ilKIGE5tNpF,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
IN5luEPfy0n,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
iN8rkiScRlO,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
inbaQFe9UDO,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
INk5WKbIcVf,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
iOlon7OyCFO,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
IpiHewb0Mj2,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
iPjqaXHEoyA,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
IPRSrMfBjlS,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
IQNktqXQw3s,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
IQnuO2uAnHy,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
IrrychU7zF8,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
IshUgJCLPLs,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
ISW2co9cJeU,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
iTzEUFYndcd,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
IUFbbZHdCKU,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
IVGy34Gu0Hv,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
iVTflh6wkmo,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
iw6dCdx4Om4,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
Iw9IJutgRQ5,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
iwlamTGqjHS,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
IWsKwSI7wFP,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
iwt8udDzTWz,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
ixdCJ7Ri2v7,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
ixPhRbc19UP,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
IXU27uTOCok,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
IxUrV1G1ha7,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
iydPkjgfxia,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
iylGwKSktVZ,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
IZ0j9Of4fSY,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
IZbjmppXGDO,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
IzcHLz6ThyM,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
IZe4x2LEDsV,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
iZPWaDbv9Gt,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
iZUlhZFbXtG,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
iZZy7B1n7G3,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
J0XsTnXkEOl,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
j27s3Z0woOc,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
J30ZpP5h7QL,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
j8iiiKz0Tzd,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
j9D74Rk8Zat,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
jaMs0R9sO08,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
jBeCJrO8I9A,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
JbjwkJGIw7w,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
jCfqmEjW0HU,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
Jf2nojJvzp8,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
JFDlB3az9cY,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
jFRiRlWnIKH,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
JFSbyrbqdM4,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
JGO80TuOueC,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
JHFHNtzpyog,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
jhxGH6cUBYf,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
jIDUgoKKJnT,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
jJ7pXYmVCpj,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
Jkhki2tD5wI,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
jm3EmtZA7lU,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
JmiyJDBjsOr,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
Jo5FFOr0QCS,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
jOI7D6C7ccP,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
jOY6ey5IBXm,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
jPeGkl2sAZz,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
jPFybuzfcmi,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
jPmYnL3TkHM,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
jpWL6XnnDbO,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
jq3yCautppZ,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
JQ4QUtODoK7,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
jQ5V4UPdHwP,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
JQIGViStKTf,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
jRwTMf51T5N,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
jrzyIcaldDD,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
jsN0cn8ZAQ9,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
JTfsh6FJMWs,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
JtLRc8P0kIe,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
Jtrl5NAbaNK,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
JtvhrGmdgJT,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
jtVs3oIzhwH,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
jU1deO1b2TO,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
JVgUwI1Ni28,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
jvhdfRRmBCd,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
jw4oi8hEoDt,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
JxLwKNB2jlc,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
jy2fTsNRGZH,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
jy8q4fEkIcT,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
jzbXCgN07cV,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
K0YL8cP9AHT,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
K17723AkoJl,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
k3Lw9zzm75C,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
k4XsGQMIQyv,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
K53zUm1toHz,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
K7Px0TwZlF3,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
K9EumQJfg4e,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
kaHN5pghxXV,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
kAnkqAHMg5O,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
kB5tHaBmvI2,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
KCb0A3mqdXH,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
KCb7tgYkfTE,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
KcdemnkZ90t,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
KCk6NbyoC5z,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
Kcr3XH5JPeG,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
KedmhktmoiI,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
kFBMekuZuqF,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
kGxGXPzwHeg,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
Kh9hcB5Wjr2,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
KilscdbYkfc,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
KJuEHpAA7FT,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
kk50WuEhe6y,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
KKE5IfdmPTy,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
kL9kkdpBagj,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
KLiKSH6aTLP,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
KllciMT2ax8,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
kMeCzvf4pGu,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
kMGJjRPQIWJ,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
KmHoGoM3axy,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
KoDMDf4VghO,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
KOnjdw38BNw,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
KQ8Cnb3PTPG,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
KQ8UZFNGjyb,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
KqamYniwBtb,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
KQjxDBnsr4e,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
KqSLmReEpMk,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
KSAnyOqdGuN,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
kSlGtcqZbgd,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
KTbBvv08vb3,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
KTH38bNXSwh,République centrafricaine,RS 2,Préfecture MambereKadei,District Gamboula
kVClURjlyL5,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
kYC6YdhbsZC,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
KyIYQMpJrbq,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
kZIUxi9K1ZO,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
KZmKbe3oft5,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
kzQUxzWSU6w,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
l05X1fwp9Kh,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
L1GHoPLtwwy,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
L2YWd7BRSEd,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
L4QDzJuKgRj,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
l4tSJHExXOn,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
l5cJ3WkpOZd,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
L64dIKORhQi,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
l7L3hrMGLuq,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
l89qnK8hdgI,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
l9M7IDxdTYm,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
lApeHpaJMEh,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
Lc0vC8fi24r,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
LCB1SvHWoqS,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
lcGPTq27mdR,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
LD78JQ2Pjhq,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
LeMQjCk0TYS,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
lEsDXyixRQG,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
Lg3AtjIP3x2,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
LHabP1Y0F1a,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
lhHhgNSN4fJ,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
LiqffSU3AF7,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
LIzsEvAXA5m,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
lJomyeUvUsF,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
Lk6fTw7028l,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
lkNLSJiWBU3,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
LLExjBXc5Oq,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
lLlXW0eTuOq,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
lLP8P4VVbuG,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
LM2XRdwhVju,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
LmfcgGejdP8,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
lmxnckSjae2,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
ln8zW947drm,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
LnJ8QP9PvYq,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
lNkaxpVkT8G,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
LOKAwCysD0R,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
lPyvag5cUb1,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
LR4dGnDhuRe,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Mobaye-Zangba
LRcyknpgDJk,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
lTJ8x6blDbu,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
LUj6XhSDVxQ,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
lurNsVWHtBp,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
luuNPXKTy6w,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
lvVOWq7otoz,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
LvW9vcW9pS5,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
LWbhJSZ1r63,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
lwzEsAxD83j,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
LXd1Pd2qub7,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
Ly58u5OWvgg,République centrafricaine,RS 2,Préfecture Sangha-Mbaere,District Sangha-Mbaere
lYVI02HkQ7a,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
lzEYgxckKY8,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
M0X8GWcPf7J,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
m1bXEos51FX,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
m2FDTxjo8iX,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
m2fiG85OXsQ,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
M3dUldp5wl4,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
m4Q2mNvLOjV,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
m6P5Hxkb3e3,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
MAdKbQBwCiE,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
mCnkO2ShnSn,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
mddd4fcljAw,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
mDIMeV9xY7I,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
mFbww6MJiTV,République centrafricaine,RS 3,Préfecture Ouham,District Nangha-Boguila
mfDj19678M1,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
MFDu1ckazBC,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
mfnwJaQtxzU,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
Mi7bm1xfzhy,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
mjkwptqTzRH,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
MKWGfMqZlzK,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
mmfHI1qDWv1,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
mMQfK31ND4J,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
MMXJ6tX8Arr,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
mn6EZN1Vz45,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
mOwhVjcMMG9,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
moZycKlkh6a,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
Mp8obEya3BF,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bocaranga-Koui
mPFtOhUJqF0,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
mQCDqyN1mbE,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
Mqn4iJylHYn,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
MqXSs6HJSio,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
MRalw6Snigb,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Ngaoundaye
MRHbEJn9zCQ,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bossembele
mSDqpyUaQF2,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
MsGSHkXagiZ,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
MTp6YUtTEaK,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
MtVsxLINahY,République centrafricaine,RS 2,Préfecture MambereKadei,District Carnot-Gadzi
MuZcKv4z3BI,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 3
mwq0RSu1nws,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Alindao-Mingala
MX4048h9qP8,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
Mxs7um4v2Og,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
MxtIIZUFO49,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
MyLUtgv0qPi,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
mZGsi9SHD9U,République centrafricaine,RS 6,Préfecture Mbomou,District Bangassou
mznLoHfUxXE,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
MzQLnzuSoa7,République centrafricaine,RS 7,Préfecture Bangui,"District Bangui 1  "
n0DpDJnxQ3a,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
N4a3P2R8cuo,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
N4BjTxWPNSv,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
n7lvDjgSLgl,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
n8JTXTuUOaJ,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
N9LtUm83Qgg,République centrafricaine,RS 1,Préfecture Lobaye,District Boda
na1dyiaClNo,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
nAzBAaWcq49,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
nCP59JtQ1K5,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
nCxw9Puhpzf,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
nEg6PSVE2z8,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
nfGFzzuI0sa,République centrafricaine,RS 6,Préfecture Basse-Kotto,District Kembe-Satema
ngu37OF1LBj,République centrafricaine,RS 3,Préfecture Ouham,District Batangafo-Kabo
nGzsww9uJeO,République centrafricaine,RS 5,Préfecture Bamingui-Bangoran,District Bamingui-Bangoran
nIbiclujauY,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
niSmUHx6Qxf,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Bozoum-Bossemptele
NjGYmQkmD51,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
nKiFfVWSOFb,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
NLiXIgJYNNk,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
NLNHhEy6fw6,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
NLOhxyDl4Dr,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
NM4dyA3KVhf,République centrafricaine,RS 5,Préfecture Haute-Kotto,District Haute-Kotto
nMXlCbUvLzk,République centrafricaine,RS 6,Préfecture Mbomou,District Ouango-Gambo
nN0X53ZmFD0,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
no8sBbeUx4a,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
NoH5e9z2q1H,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
nOtV6CWAm3e,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
nPYOuxlhy2E,République centrafricaine,RS 3,Préfecture Ouham,District Bossangoa
NqCsYshfYi5,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
NQOiCIG51V8,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
NqPgobNnIKu,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Begoua
nSAWoYBeZaf,République centrafricaine,RS 5,Préfecture Vakaga,District Vakaga
nsgxV8JBnBN,République centrafricaine,RS 4,Préfecture Ouaka,District Bambari
Nsh6GljJZCa,République centrafricaine,RS 4,Préfecture Ouaka,District Kouango-Grimari
NSncQQwog6T,République centrafricaine,RS 4,Préfecture Kemo,District Kemo
