"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"t1K8OND2k8E","Institute of Child and Mother Health, Matuail",3,"10002303",NA,"Dhaka Division","Institute of Child and Mother Health, Matuail"
"L1qBCPMDHvs","Jamalpur District",3,"4539",NA,NA,"Jamalpur District"
"HydVaiJB2HB","Jashore District",3,"4041",NA,"Khulna Division","Jashore District"
"WNCBZLbFD70","Jhalokati District",3,"1042",NA,"Barishal Division","Jhalokati District"
"ydIDZczz2NH","Jhenaidaha District",3,"4044",NA,"Khulna Division","Jhenaidaha District"
"lhGA8GSCWgJ","Joypurhat District",3,"5038",NA,"Rajshahi Division","Joypurhat District"
"E1ZfA4shh10","Khagrachhari District",3,"2046",NA,"Chattogram Division","Khagrachhari District"
"zfHjfIlQtiV","Khulna District",3,"4047",NA,"Khulna Division","Khulna District"
"Gm10pkyQc1y","Khulna Division",2,"40",NA,"Khulna Division",NA
"Boh9zXm58RQ","Khulna Medical College",3,"10001806",NA,"Khulna Division","Khulna Medical College"
