micsanc1,sourceanc1,micsanc4,sourceanc4,micsbcg,sourcebcg,micsdelivery,sourcedelivery,micsfp,sourcefp,micsimr,sourceimr,micsnmr,sourcenmr,micspenta1,sourcepenta1,micspenta3,sourcepenta3,micspnc1,sourcepnc1,micsstill,sourcestill,year,x,country,source_file,anc1volume,anc4volume,deliveryvolume,opdvolume,pnc1volume,fp_oralvolume,anc1mics,anc4mics,bcgmics,deliverymics,fpmics,penta3mics,anc1dhs,anc4dhs,bcgdhs,deliverydhs,fpdhs,penta3dhs,dhis_livebirth,anc4hmis,deliveryhmis,wppCBR,wppIMR,wppModernUsers,wppU5MR,wpplivebirth,wppmCPR,wpptotpop,wpptotu1pop,wpptotu5pop,wppwomenrepage,iso3,IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value,indicatortype,source,province,coverage,denominator_source,datasource,change,years,group,lastsource
,,,,,,,,,,,,,,,,,,,,,,2013.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,46.995,88.69093,8490.0,143.49896,603666.0,0.5,12852485.0,558914.0,2485652.5,2774394.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2014.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,46.747,86.1417,9797.0,138.84753,622191.0,0.6,13309235.0,576167.0,2571794.5,2878803.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2015.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,46.474,83.89323,11329.0,134.74211,640231.0,0.6,13763907.0,593185.0,2658321.5,2983127.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2016.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,46.156,81.97885,13134.0,131.51906,657011.0,0.7,14292847.0,612713.0,2756745.5,3104111.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2017.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,45.457,79.83305,15551.0,127.768425,674938.0,0.8,14864221.0,630873.0,2857082.5,3235799.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,44.992,77.24406,18431.0,122.869,692627.0,0.9,15411094.0,646621.0,2947104.0,3363553.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,44.564,75.03903,21993.0,118.89597,711293.0,1.0,15981301.0,664788.0,3038211.0,3497047.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,44.007,72.94605,26583.0,114.999855,728149.0,1.2,16537016.0,681262.0,3123197.0,3629292.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,43.561,71.19745,32119.0,111.850716,743932.0,1.4,17065580.0,696080.0,3200131.0,3758194.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,43.086,66.16501,38839.0,104.46204,759044.0,1.6,17597512.0,711721.0,3277527.5,3889376.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,UNWPP_WPP,,,,,,,,,,,,,,,,,,,,,,42.649,64.29345,46621.0,101.85326,774627.0,1.9,18143380.0,727486.0,3356724.0,4024794.0,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,31.0,1980.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,32.0,1981.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,33.0,1982.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,34.0,1983.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,35.0,1984.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,36.0,1985.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,37.0,1986.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,38.0,1987.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,39.0,1988.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,40.0,1989.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,41.0,1990.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,42.0,1991.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,43.0,1992.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,44.0,1993.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,45.0,1994.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,46.0,1995.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,47.0,1996.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,48.0,1997.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,49.0,1998.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,50.0,1999.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,51.0,2000.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,52.0,2001.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,53.0,2002.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,54.0,2003.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,55.0,2004.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,56.0,2005.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,57.0,2006.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,58.0,2007.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,59.0,2008.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,60.0,2009.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,61.0,2010.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,62.0,2011.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,63.0,2012.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,64.0,2013.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,65.0,2014.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.6,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,66.0,2015.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.6,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,67.0,2016.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.7,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,68.0,2017.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.8,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,69.0,2018.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,0.9,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,70.0,2019.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,2.0,Interpolation,1.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,71.0,2020.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,1.2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,72.0,2021.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,1.4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,73.0,2022.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,1.6,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Contraceptive prevalence: Any modern method (Percent),CP Modern,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,74.0,2023.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,1.9,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Contraceptive prevalence: Any modern method (Number),Users of modern methods,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,31.0,1980.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,61.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Contraceptive prevalence: Any modern method (Number),Users of modern methods,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,32.0,1981.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,74.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Contraceptive prevalence: Any modern method (Number),Users of modern methods,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,33.0,1982.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,85.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Contraceptive prevalence: Any modern method (Number),Users of modern methods,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,34.0,1983.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,104.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,UNWPP_portal_apr2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Contraceptive prevalence: Any modern method (Number),Users of modern methods,Estimates and Projections of Family Planning Indicators,2022.0,United Nations Population Division,706.0,Somalia,SO,SOM,35.0,1984.0,4.0,Median,2.0,Female,31.0,15.0,49.0,15-49,100.0,Married or in a union women,1.0,Model-based Estimates,3.0,Projection,125.0,,,,,,,,,,
